id_loan,loan_intent,loan_grade,loan_amount,loan_int_rate,loan_status,loan_percent_income,fk_cp
17703,VENTURE,C,15000,13.79,0,0.26,17703
17704,DEBTCONSOLIDATION,A,5400,7.29,0,0.12,17704
17705,PERSONAL,C,10450,13.57,0,0.24,17705
17706,EDUCATION,B,20000,11.36,0,0.2,17706
17707,MEDICAL,A,2500,6.62,0,0.03,17707
17708,VENTURE,A,5500,6.54,0,0.24,17708
17709,EDUCATION,C,4000,13.99,0,0.08,17709
17710,PERSONAL,B,10000,10.99,0,0.2,17710
17711,DEBTCONSOLIDATION,C,15000,12.73,0,0.18,17711
17712,EDUCATION,B,7200,9.62,0,0.15,17712
17713,MEDICAL,C,25000,13.49,1,0.37,17713
17714,VENTURE,E,7000,16.63,0,0.23,17714
17715,DEBTCONSOLIDATION,D,2500,16.29,1,0.11,17715
17716,EDUCATION,A,4400,6.76,0,0.18,17716
17717,DEBTCONSOLIDATION,B,7500,9.76,1,0.33,17717
17718,DEBTCONSOLIDATION,D,5325,14.59,1,0.16,17718
17719,PERSONAL,E,7750,,0,0.26,17719
17720,VENTURE,A,4000,7.51,0,0.11,17720
17721,MEDICAL,A,15000,7.49,0,0.12,17721
17722,EDUCATION,C,3000,15.27,1,0.17,17722
17723,EDUCATION,B,6000,11.49,0,0.13,17723
17724,PERSONAL,B,9600,11.99,0,0.15,17724
17725,DEBTCONSOLIDATION,D,6200,15.99,1,0.09,17725
17726,DEBTCONSOLIDATION,A,9000,7.14,0,0.2,17726
17727,VENTURE,A,5000,5.99,0,0.1,17727
17728,HOMEIMPROVEMENT,B,2500,9.91,1,0.19,17728
17729,PERSONAL,A,7000,6.99,0,0.14,17729
17730,VENTURE,A,5500,7.88,0,0.09,17730
17731,PERSONAL,C,3500,15.27,0,0.13,17731
17732,HOMEIMPROVEMENT,A,7000,8.59,0,0.17,17732
17733,EDUCATION,A,10000,9.32,0,0.2,17733
17734,MEDICAL,C,15450,11.22,1,0.45,17734
17735,PERSONAL,A,6000,8.59,0,0.07,17735
17736,HOMEIMPROVEMENT,A,17000,7.51,0,0.3,17736
17737,EDUCATION,D,24250,14.96,1,0.37,17737
17738,DEBTCONSOLIDATION,B,20900,12.69,0,0.25,17738
17739,EDUCATION,C,12000,13.11,1,0.26,17739
17740,DEBTCONSOLIDATION,B,10000,,1,0.09,17740
17741,DEBTCONSOLIDATION,C,9000,11.78,1,0.12,17741
17742,HOMEIMPROVEMENT,B,12150,10.37,0,0.18,17742
17743,MEDICAL,D,7750,14.83,1,0.39,17743
17744,EDUCATION,D,9100,13.24,1,0.21,17744
17745,MEDICAL,A,5550,8.49,0,0.07,17745
17746,EDUCATION,C,7500,13.22,0,0.15,17746
17747,HOMEIMPROVEMENT,B,10000,10.65,0,0.08,17747
17748,DEBTCONSOLIDATION,D,5000,18.25,0,0.15,17748
17749,EDUCATION,A,3000,5.79,0,0.03,17749
17750,EDUCATION,B,2800,10.38,0,0.1,17750
17751,EDUCATION,A,9925,9.63,0,0.21,17751
17752,VENTURE,B,6000,11.48,0,0.08,17752
17753,PERSONAL,A,12000,7.9,0,0.11,17753
17754,DEBTCONSOLIDATION,B,7000,9.99,1,0.15,17754
17755,HOMEIMPROVEMENT,A,16000,6.91,0,0.19,17755
17756,EDUCATION,C,1700,14.72,0,0.04,17756
17757,EDUCATION,A,10800,7.88,0,0.15,17757
17758,EDUCATION,B,6000,,0,0.17,17758
17759,MEDICAL,A,2800,7.4,1,0.18,17759
17760,MEDICAL,B,8200,11.36,0,0.2,17760
17761,VENTURE,C,12000,12.84,0,0.11,17761
17762,EDUCATION,E,7750,16.7,1,0.3,17762
17763,VENTURE,C,13500,13.43,1,0.44,17763
17764,DEBTCONSOLIDATION,A,10000,8.9,0,0.17,17764
17765,MEDICAL,E,6400,14.75,0,0.23,17765
17766,EDUCATION,B,4800,11.49,0,0.05,17766
17767,EDUCATION,C,2000,14.72,0,0.06,17767
17768,PERSONAL,C,11000,14.22,1,0.38,17768
17769,EDUCATION,D,8000,16.49,0,0.18,17769
17770,EDUCATION,A,11100,9.63,0,0.44,17770
17771,HOMEIMPROVEMENT,B,12000,,0,0.13,17771
17772,EDUCATION,A,8875,6.62,1,0.34,17772
17773,MEDICAL,B,16000,12.69,0,0.24,17773
17774,DEBTCONSOLIDATION,D,12000,16.77,1,0.19,17774
17775,VENTURE,A,7200,6.62,0,0.09,17775
17776,VENTURE,E,14400,17.99,1,0.21,17776
17777,MEDICAL,A,1850,7.12,0,0.05,17777
17778,MEDICAL,B,10000,11.89,0,0.22,17778
17779,HOMEIMPROVEMENT,D,15000,14.96,1,0.22,17779
17780,DEBTCONSOLIDATION,B,1500,10.37,0,0.02,17780
17781,DEBTCONSOLIDATION,C,8150,12.87,0,0.15,17781
17782,MEDICAL,A,5000,7.68,0,0.12,17782
17783,PERSONAL,C,4000,13.06,0,0.08,17783
17784,PERSONAL,B,4000,9.99,0,0.07,17784
17785,VENTURE,B,2500,10.99,0,0.05,17785
17786,VENTURE,A,5000,,0,0.12,17786
17787,EDUCATION,B,16000,12.18,0,0.23,17787
17788,DEBTCONSOLIDATION,C,7500,11.28,0,0.09,17788
17789,EDUCATION,C,14000,13.49,0,0.19,17789
17790,PERSONAL,D,2500,15.28,0,0.06,17790
17791,DEBTCONSOLIDATION,B,12000,12.21,0,0.2,17791
17792,EDUCATION,B,6000,11.86,0,0.03,17792
17793,PERSONAL,C,15000,13.85,0,0.26,17793
17794,VENTURE,C,8000,13.79,0,0.38,17794
17795,DEBTCONSOLIDATION,A,24200,8.49,0,0.44,17795
17796,VENTURE,C,10800,13.16,0,0.23,17796
17797,VENTURE,B,4500,10.99,0,0.22,17797
17798,VENTURE,A,6600,7.49,0,0.19,17798
17799,DEBTCONSOLIDATION,B,3425,12.18,0,0.04,17799
17800,DEBTCONSOLIDATION,B,24000,10.99,0,0.24,17800
17801,PERSONAL,A,12000,6.03,0,0.35,17801
17802,EDUCATION,C,3900,,0,0.07,17802
17803,DEBTCONSOLIDATION,D,12000,16.29,1,0.13,17803
17804,EDUCATION,A,3000,6.62,1,0.1,17804
17805,EDUCATION,B,2500,9.63,0,0.12,17805
17806,EDUCATION,A,5275,5.42,0,0.04,17806
17807,EDUCATION,B,10000,9.99,0,0.28,17807
17808,MEDICAL,B,30000,10.65,1,0.35,17808
17809,MEDICAL,B,5000,10.39,0,0.08,17809
17810,EDUCATION,C,10000,13.06,0,0.05,17810
17811,DEBTCONSOLIDATION,B,12000,11.71,0,0.13,17811
17812,HOMEIMPROVEMENT,A,13800,7.66,0,0.13,17812
17813,VENTURE,B,8000,10.38,0,0.18,17813
17814,PERSONAL,B,5000,,0,0.07,17814
17815,EDUCATION,A,10800,5.42,0,0.25,17815
17816,DEBTCONSOLIDATION,C,2525,,0,0.04,17816
17817,MEDICAL,C,7000,13.98,0,0.23,17817
17818,VENTURE,A,7500,7.9,0,0.22,17818
17819,VENTURE,B,12000,11.49,1,0.37,17819
17820,PERSONAL,A,5000,8.63,0,0.16,17820
17821,DEBTCONSOLIDATION,A,3000,7.49,0,0.04,17821
17822,VENTURE,B,4500,11.71,0,0.11,17822
17823,EDUCATION,B,7500,10.08,1,0.17,17823
17824,DEBTCONSOLIDATION,E,3000,,1,0.16,17824
17825,EDUCATION,D,25000,15.33,1,0.38,17825
17826,MEDICAL,A,9250,6.54,1,0.36,17826
17827,PERSONAL,C,5000,12.61,0,0.13,17827
17828,MEDICAL,B,1500,10.25,0,0.03,17828
17829,VENTURE,B,5000,10.38,0,0.1,17829
17830,MEDICAL,A,15000,6.03,0,0.13,17830
17831,MEDICAL,D,13200,14.91,1,0.24,17831
17832,PERSONAL,B,12000,11.89,1,0.32,17832
17833,EDUCATION,C,9750,13.06,0,0.19,17833
17834,VENTURE,A,12000,7.51,0,0.01,17834
17835,PERSONAL,B,2000,9.99,0,0,17835
17836,PERSONAL,A,35000,8.9,1,0.5,17836
17837,DEBTCONSOLIDATION,A,35000,8.49,1,0.45,17837
17838,PERSONAL,B,3250,11.12,1,0.33,17838
17839,EDUCATION,D,35000,15.62,1,0.44,17839
17840,DEBTCONSOLIDATION,C,35000,12.68,1,0.44,17840
17841,PERSONAL,E,10000,17.19,1,0.02,17841
17842,PERSONAL,B,35000,11.99,1,0.41,17842
17843,EDUCATION,E,35000,19.29,1,0.48,17843
17844,HOMEIMPROVEMENT,D,35000,18.25,1,0.39,17844
17845,DEBTCONSOLIDATION,C,35000,16.11,1,0.35,17845
17846,HOMEIMPROVEMENT,B,5500,10.36,1,0.54,17846
17847,DEBTCONSOLIDATION,B,3000,11.36,0,0.01,17847
17848,DEBTCONSOLIDATION,C,20000,13.85,0,0.04,17848
17849,DEBTCONSOLIDATION,C,7500,12.29,0,0.01,17849
17850,DEBTCONSOLIDATION,D,3750,15.62,1,0.01,17850
17851,VENTURE,B,35000,10.59,0,0.29,17851
17852,PERSONAL,C,4750,14.72,1,0.46,17852
17853,PERSONAL,E,35000,18.64,1,0.25,17853
17854,EDUCATION,A,35000,,0,0.22,17854
17855,EDUCATION,B,2400,9.99,1,0.22,17855
17856,VENTURE,C,35000,14.27,0,0.22,17856
17857,EDUCATION,D,35000,18.25,1,0.23,17857
17858,PERSONAL,A,15000,6.03,0,0.04,17858
17859,HOMEIMPROVEMENT,A,28000,7.49,0,0.07,17859
17860,EDUCATION,B,25000,11.12,0,0.06,17860
17861,MEDICAL,D,35000,16.77,1,0.09,17861
17862,MEDICAL,B,35000,10.99,0,0.09,17862
17863,PERSONAL,B,10000,11.26,0,0.03,17863
17864,DEBTCONSOLIDATION,B,35000,11.49,0,0.21,17864
17865,EDUCATION,C,35000,13.06,0,0.21,17865
17866,MEDICAL,A,35000,7.29,0,0.14,17866
17867,DEBTCONSOLIDATION,B,34000,10.59,1,0.42,17867
17868,MEDICAL,C,2150,10.78,1,0.19,17868
17869,PERSONAL,A,32000,6.62,0,0.09,17869
17870,VENTURE,C,10000,14.65,0,0.03,17870
17871,DEBTCONSOLIDATION,B,20000,,0,0.06,17871
17872,VENTURE,D,35000,17.49,0,0.1,17872
17873,HOMEIMPROVEMENT,F,24000,17.8,1,0.07,17873
17874,MEDICAL,C,15000,12.41,1,0.04,17874
17875,MEDICAL,B,25000,11.83,0,0.07,17875
17876,HOMEIMPROVEMENT,F,25000,18.3,0,0.07,17876
17877,VENTURE,C,2150,13.06,0,0.01,17877
17878,EDUCATION,C,18000,12.68,0,0.05,17878
17879,MEDICAL,B,32000,10.99,1,0.46,17879
17880,DEBTCONSOLIDATION,A,2325,6.39,1,0.21,17880
17881,MEDICAL,C,1750,12.73,0,0.15,17881
17882,PERSONAL,B,32000,11.99,1,0.44,17882
17883,DEBTCONSOLIDATION,A,31000,8.49,0,0.29,17883
17884,DEBTCONSOLIDATION,D,30750,,1,0.42,17884
17885,VENTURE,C,11000,14.26,0,0.04,17885
17886,HOMEIMPROVEMENT,D,35000,17.58,0,0.11,17886
17887,DEBTCONSOLIDATION,C,10000,14.27,0,0.03,17887
17888,EDUCATION,B,4000,10.65,0,0.01,17888
17889,MEDICAL,B,30000,11.71,1,0.49,17889
17890,PERSONAL,B,30000,10.65,1,0.4,17890
17891,MEDICAL,B,30000,12.42,1,0.38,17891
17892,DEBTCONSOLIDATION,A,30000,6.62,1,0.38,17892
17893,DEBTCONSOLIDATION,B,16000,10.74,0,0.05,17893
17894,MEDICAL,D,8000,14.09,1,0.03,17894
17895,VENTURE,D,25000,14.83,0,0.08,17895
17896,DEBTCONSOLIDATION,D,25000,14.83,1,0.09,17896
17897,DEBTCONSOLIDATION,E,25000,17.93,1,0.09,17897
17898,HOMEIMPROVEMENT,A,30000,5.99,0,0.29,17898
17899,EDUCATION,D,30000,17.49,0,0.27,17899
17900,VENTURE,A,30000,6.62,0,0.1,17900
17901,EDUCATION,B,21000,11.71,0,0.07,17901
17902,DEBTCONSOLIDATION,C,10000,13.99,0,0.04,17902
17903,MEDICAL,E,25000,17.93,1,0.09,17903
17904,PERSONAL,E,25000,16.32,0,0.09,17904
17905,VENTURE,B,5000,,0,0.02,17905
17906,HOMEIMPROVEMENT,C,21600,12.99,0,0.08,17906
17907,VENTURE,C,15000,12.99,0,0.05,17907
17908,HOMEIMPROVEMENT,B,20000,11.36,0,0.07,17908
17909,EDUCATION,B,3000,9.62,1,0.25,17909
17910,VENTURE,D,30000,16.29,1,0.23,17910
17911,PERSONAL,C,25000,13.85,0,0.09,17911
17912,DEBTCONSOLIDATION,A,19600,7.51,0,0.07,17912
17913,EDUCATION,E,35000,18.64,1,0.14,17913
17914,HOMEIMPROVEMENT,E,35000,19.69,0,0.13,17914
17915,DEBTCONSOLIDATION,B,21000,11.26,0,0.08,17915
17916,HOMEIMPROVEMENT,B,25000,10.36,0,0.09,17916
17917,HOMEIMPROVEMENT,B,29700,11.11,1,0.41,17917
17918,EDUCATION,A,29550,8.9,0,0.2,17918
17919,VENTURE,B,29000,12.69,1,0.36,17919
17920,EDUCATION,A,28800,7.49,1,0.32,17920
17921,MEDICAL,B,2000,10.75,1,0.17,17921
17922,HOMEIMPROVEMENT,B,20000,10.37,0,0.08,17922
17923,VENTURE,A,18000,8.94,0,0.07,17923
17924,DEBTCONSOLIDATION,C,25000,13.57,0,0.1,17924
17925,PERSONAL,A,28000,5.99,0,0.11,17925
17926,PERSONAL,B,35000,11.71,0,0.14,17926
17927,HOMEIMPROVEMENT,D,12000,17.27,1,0.05,17927
17928,EDUCATION,A,28000,7.9,1,0.43,17928
17929,HOMEIMPROVEMENT,B,3250,10.99,1,0.27,17929
17930,MEDICAL,D,25000,14.59,1,0.11,17930
17931,VENTURE,A,8000,7.51,0,0.03,17931
17932,MEDICAL,C,4000,14.22,0,0.02,17932
17933,VENTURE,B,15000,9.88,0,0.06,17933
17934,HOMEIMPROVEMENT,A,28000,7.9,0,0.29,17934
17935,HOMEIMPROVEMENT,B,4500,11.14,1,0.38,17935
17936,PERSONAL,A,28000,7.9,0,0.25,17936
17937,VENTURE,B,28000,9.91,0,0.24,17937
17938,MEDICAL,F,28000,18.62,1,0.27,17938
17939,EDUCATION,D,8125,14.42,1,0.68,17939
17940,EDUCATION,A,35000,7.9,0,0.15,17940
17941,MEDICAL,A,8400,7.51,0,0.04,17941
17942,MEDICAL,A,5500,5.42,0,0.02,17942
17943,VENTURE,A,10000,8.49,0,0.04,17943
17944,VENTURE,D,28000,16.49,0,0.12,17944
17945,VENTURE,D,8400,,0,0.04,17945
17946,DEBTCONSOLIDATION,D,35000,14.91,1,0.15,17946
17947,EDUCATION,A,5000,7.88,0,0.02,17947
17948,PERSONAL,A,18000,7.88,0,0.07,17948
17949,MEDICAL,B,20000,11.83,1,0.09,17949
17950,MEDICAL,B,26000,10.99,1,0.5,17950
17951,DEBTCONSOLIDATION,B,25600,,0,0.23,17951
17952,EDUCATION,C,25600,15.96,0,0.21,17952
17953,HOMEIMPROVEMENT,D,25475,15.99,1,0.45,17953
17954,DEBTCONSOLIDATION,B,2000,9.91,0,0.01,17954
17955,HOMEIMPROVEMENT,A,35000,,0,0.15,17955
17956,MEDICAL,A,8500,7.49,0,0.04,17956
17957,MEDICAL,B,25000,10.25,1,0.63,17957
17958,VENTURE,D,25000,15.7,1,0.53,17958
17959,DEBTCONSOLIDATION,B,25000,9.99,1,0.52,17959
17960,MEDICAL,B,25000,12.42,0,0.11,17960
17961,VENTURE,A,30000,8.49,0,0.13,17961
17962,PERSONAL,B,8000,9.99,0,0.04,17962
17963,PERSONAL,C,25000,10.59,1,0.52,17963
17964,VENTURE,D,25000,15.31,0,0.11,17964
17965,PERSONAL,B,24250,,0,0.11,17965
17966,PERSONAL,C,16800,13.92,0,0.07,17966
17967,VENTURE,B,14000,,0,0.06,17967
17968,PERSONAL,C,20000,13.92,0,0.09,17968
17969,VENTURE,A,5000,7.75,0,0.02,17969
17970,MEDICAL,C,25000,13.11,1,0.5,17970
17971,PERSONAL,F,14725,19.41,0,0.07,17971
17972,MEDICAL,A,20000,6.54,0,0.09,17972
17973,EDUCATION,A,14400,8.9,0,0.07,17973
17974,VENTURE,D,15000,16.02,0,0.07,17974
17975,VENTURE,B,21000,11.99,0,0.1,17975
17976,VENTURE,B,25000,11.86,1,0.47,17976
17977,MEDICAL,B,25000,10.74,1,0.46,17977
17978,HOMEIMPROVEMENT,C,25000,13.61,1,0.52,17978
17979,DEBTCONSOLIDATION,B,24000,11.49,0,0.11,17979
17980,DEBTCONSOLIDATION,E,15000,,1,0.08,17980
17981,HOMEIMPROVEMENT,C,24250,12.87,0,0.12,17981
17982,PERSONAL,D,15000,14.84,0,0.07,17982
17983,VENTURE,B,22000,10.62,0,0.11,17983
17984,HOMEIMPROVEMENT,D,25000,15.65,1,0.46,17984
17985,DEBTCONSOLIDATION,B,25000,11.36,1,0.51,17985
17986,PERSONAL,A,6700,9.63,1,0.5,17986
17987,HOMEIMPROVEMENT,D,25000,15.31,0,0.12,17987
17988,EDUCATION,B,16000,11.83,0,0.08,17988
17989,VENTURE,A,12000,9.63,0,0.06,17989
17990,MEDICAL,G,25000,21.64,1,0.13,17990
17991,PERSONAL,D,12000,14.46,0,0.06,17991
17992,PERSONAL,B,28000,10.59,0,0.14,17992
17993,EDUCATION,C,20000,,0,0.1,17993
17994,MEDICAL,B,25000,11.36,1,0.44,17994
17995,HOMEIMPROVEMENT,A,25000,8.9,1,0.42,17995
17996,MEDICAL,C,25000,13.49,1,0.42,17996
17997,DEBTCONSOLIDATION,B,19000,11.83,0,0.09,17997
17998,DEBTCONSOLIDATION,A,6000,7.68,0,0.03,17998
17999,VENTURE,B,10000,12.69,0,0.05,17999
18000,PERSONAL,A,15000,6.03,0,0.07,18000
18001,HOMEIMPROVEMENT,E,35000,19.03,0,0.17,18001
18002,EDUCATION,A,25000,7.9,0,0.13,18002
18003,DEBTCONSOLIDATION,A,24000,8.9,0,0.12,18003
18004,MEDICAL,A,30000,8.9,0,0.15,18004
18005,MEDICAL,A,15000,8.9,0,0.07,18005
18006,VENTURE,B,25000,,1,0.42,18006
18007,PERSONAL,B,25000,9.91,1,0.41,18007
18008,PERSONAL,A,10000,6.99,0,0.05,18008
18009,HOMEIMPROVEMENT,B,18000,10.99,0,0.09,18009
18010,DEBTCONSOLIDATION,D,5000,16.49,1,0.03,18010
18011,MEDICAL,B,25000,11.36,1,0.4,18011
18012,HOMEIMPROVEMENT,B,25000,10.25,1,0.4,18012
18013,DEBTCONSOLIDATION,B,25000,10.38,1,0.38,18013
18014,HOMEIMPROVEMENT,B,25000,,1,0.38,18014
18015,DEBTCONSOLIDATION,A,25000,7.51,1,0.38,18015
18016,PERSONAL,B,15000,9.88,0,0.07,18016
18017,DEBTCONSOLIDATION,B,10000,11.36,0,0.05,18017
18018,VENTURE,D,25000,15.33,0,0.13,18018
18019,EDUCATION,A,10000,7.51,0,0.05,18019
18020,DEBTCONSOLIDATION,B,25000,10.62,1,0.13,18020
18021,EDUCATION,B,25000,11.48,1,0.38,18021
18022,PERSONAL,B,14400,11.14,0,0.07,18022
18023,MEDICAL,B,24250,11.48,0,0.12,18023
18024,MEDICAL,B,6000,11.83,0,0.03,18024
18025,HOMEIMPROVEMENT,B,25000,12.18,1,0.13,18025
18026,EDUCATION,A,5000,7.74,0,0.03,18026
18027,HOMEIMPROVEMENT,A,10000,8.59,0,0.05,18027
18028,MEDICAL,B,24250,12.53,0,0.12,18028
18029,PERSONAL,B,20000,11.48,0,0.1,18029
18030,EDUCATION,D,25000,14.09,1,0.36,18030
18031,VENTURE,D,25000,15.95,1,0.36,18031
18032,PERSONAL,B,25000,11.71,1,0.36,18032
18033,VENTURE,C,2000,14.79,0,0.14,18033
18034,DEBTCONSOLIDATION,D,25000,15.2,1,0.39,18034
18035,PERSONAL,D,25000,14.83,1,0.36,18035
18036,VENTURE,D,25000,16.32,1,0.35,18036
18037,EDUCATION,B,25000,10.75,1,0.35,18037
18038,MEDICAL,E,25000,17.19,1,0.37,18038
18039,MEDICAL,B,25000,10.38,1,0.34,18039
18040,PERSONAL,D,25000,15.95,1,0.36,18040
18041,PERSONAL,D,25000,15.2,1,0.33,18041
18042,DEBTCONSOLIDATION,B,25000,10.38,1,0.33,18042
18043,VENTURE,C,15000,14.27,0,0.08,18043
18044,HOMEIMPROVEMENT,B,10000,11.99,0,0.05,18044
18045,MEDICAL,B,20000,,0,0.1,18045
18046,PERSONAL,A,4000,6.62,0,0.02,18046
18047,EDUCATION,A,15000,6.03,0,0.08,18047
18048,DEBTCONSOLIDATION,A,9000,6.03,0,0.05,18048
18049,HOMEIMPROVEMENT,D,35000,17.49,0,0.18,18049
18050,EDUCATION,B,14000,,0,0.07,18050
18051,DEBTCONSOLIDATION,B,5550,10.37,1,0.39,18051
18052,VENTURE,E,25000,13.75,1,0.36,18052
18053,PERSONAL,B,25000,9.99,1,0.33,18053
18054,PERSONAL,B,25000,10.75,1,0.32,18054
18055,EDUCATION,B,25000,,0,0.13,18055
18056,HOMEIMPROVEMENT,B,7000,9.88,0,0.04,18056
18057,MEDICAL,C,24000,,0,0.13,18057
18058,MEDICAL,B,23000,11.83,0,0.12,18058
18059,DEBTCONSOLIDATION,D,12000,15.65,1,0.07,18059
18060,DEBTCONSOLIDATION,B,15000,11.48,0,0.08,18060
18061,HOMEIMPROVEMENT,D,20000,14.11,0,0.11,18061
18062,EDUCATION,A,15000,9.63,0,0.08,18062
18063,PERSONAL,A,8400,9.32,0,0.04,18063
18064,DEBTCONSOLIDATION,A,20000,6.17,0,0.11,18064
18065,HOMEIMPROVEMENT,D,25000,,1,0.32,18065
18066,MEDICAL,B,25000,10.75,1,0.32,18066
18067,DEBTCONSOLIDATION,D,25000,15.95,1,0.35,18067
18068,EDUCATION,D,25000,14.46,0,0.13,18068
18069,MEDICAL,D,11200,16.89,1,0.06,18069
18070,MEDICAL,C,10000,14.22,0,0.05,18070
18071,EDUCATION,B,25000,10.46,0,0.13,18071
18072,HOMEIMPROVEMENT,B,3700,10.99,0,0.02,18072
18073,VENTURE,A,2500,7.4,0,0.01,18073
18074,PERSONAL,A,35000,,0,0.19,18074
18075,VENTURE,B,15000,10.99,0,0.08,18075
18076,DEBTCONSOLIDATION,D,28000,17.49,1,0.16,18076
18077,VENTURE,B,25000,,1,0.31,18077
18078,VENTURE,D,25000,14.09,1,0.31,18078
18079,MEDICAL,B,25000,11.86,1,0.31,18079
18080,EDUCATION,E,15000,19.03,0,0.08,18080
18081,MEDICAL,C,25000,12.87,1,0.31,18081
18082,VENTURE,B,1000,10.62,0,0.07,18082
18083,HOMEIMPROVEMENT,D,9250,14.96,1,0.64,18083
18084,PERSONAL,B,18000,12.69,0,0.1,18084
18085,PERSONAL,E,31000,19.42,0,0.17,18085
18086,DEBTCONSOLIDATION,A,12500,6.03,0,0.07,18086
18087,MEDICAL,B,15000,12.42,0,0.08,18087
18088,VENTURE,C,9000,14.27,0,0.05,18088
18089,PERSONAL,A,10000,7.9,0,0.06,18089
18090,EDUCATION,B,10000,11.71,0,0.06,18090
18091,MEDICAL,D,5000,14.96,1,0.35,18091
18092,PERSONAL,E,25000,15.95,0,0.3,18092
18093,VENTURE,B,25000,10.75,0,0.29,18093
18094,EDUCATION,C,12900,12.99,0,0.07,18094
18095,DEBTCONSOLIDATION,A,13000,7.29,0,0.07,18095
18096,PERSONAL,A,15000,5.79,0,0.08,18096
18097,VENTURE,D,28000,14.91,0,0.16,18097
18098,PERSONAL,B,8000,10.37,0,0.04,18098
18099,DEBTCONSOLIDATION,A,8500,6.92,0,0.05,18099
18100,VENTURE,C,9000,13.8,0,0.05,18100
18101,PERSONAL,B,25000,11.89,0,0.29,18101
18102,HOMEIMPROVEMENT,B,25000,12.21,0,0.29,18102
18103,PERSONAL,B,4375,12.42,1,0.29,18103
18104,DEBTCONSOLIDATION,B,20000,11.48,0,0.11,18104
18105,VENTURE,E,20000,,1,0.12,18105
18106,MEDICAL,A,7000,7.74,0,0.04,18106
18107,EDUCATION,A,10000,8.94,1,0.06,18107
18108,DEBTCONSOLIDATION,F,15000,17.26,1,0.09,18108
18109,DEBTCONSOLIDATION,F,24000,17.26,1,0.14,18109
18110,PERSONAL,B,25000,9.99,0,0.28,18110
18111,EDUCATION,D,25000,15.58,0,0.28,18111
18112,PERSONAL,A,5000,7.51,1,0.33,18112
18113,PERSONAL,D,25000,,1,0.32,18113
18114,MEDICAL,B,25000,11.36,0,0.27,18114
18115,DEBTCONSOLIDATION,D,2000,16.89,1,0.13,18115
18116,VENTURE,D,25000,14.96,0,0.27,18116
18117,PERSONAL,B,25000,,0,0.26,18117
18118,HOMEIMPROVEMENT,A,6000,7.9,0,0.03,18118
18119,VENTURE,D,4000,16.29,1,0.02,18119
18120,DEBTCONSOLIDATION,B,16000,11.49,0,0.09,18120
18121,DEBTCONSOLIDATION,A,15000,8.49,0,0.09,18121
18122,EDUCATION,E,7500,19.69,0,0.04,18122
18123,VENTURE,A,2200,8.49,0,0.01,18123
18124,HOMEIMPROVEMENT,E,25000,,0,0.26,18124
18125,PERSONAL,B,25000,10.37,0,0.26,18125
18126,DEBTCONSOLIDATION,D,25000,16,1,0.29,18126
18127,PERSONAL,D,25000,14.46,1,0.28,18127
18128,HOMEIMPROVEMENT,C,25000,11.66,0,0.25,18128
18129,HOMEIMPROVEMENT,D,4000,15.37,1,0.27,18129
18130,HOMEIMPROVEMENT,A,3700,9.32,1,0.25,18130
18131,MEDICAL,C,25000,15.27,1,0.28,18131
18132,VENTURE,B,25000,9.62,0,0.25,18132
18133,VENTURE,C,1925,12.84,0,0.13,18133
18134,VENTURE,C,25000,12.73,0,0.24,18134
18135,HOMEIMPROVEMENT,D,25000,14.83,0,0.24,18135
18136,VENTURE,B,24500,,0,0.14,18136
18137,HOMEIMPROVEMENT,A,6000,7.68,0,0.03,18137
18138,EDUCATION,D,25000,15.28,0,0.14,18138
18139,PERSONAL,D,12000,,0,0.07,18139
18140,VENTURE,D,25000,16.89,1,0.26,18140
18141,DEBTCONSOLIDATION,C,25000,13.49,0,0.23,18141
18142,PERSONAL,D,15000,14.96,0,0.09,18142
18143,DEBTCONSOLIDATION,D,16000,15.65,1,0.1,18143
18144,PERSONAL,D,6000,15.95,1,0.04,18144
18145,PERSONAL,A,12000,7.51,0,0.07,18145
18146,PERSONAL,A,4000,8.9,1,0.26,18146
18147,VENTURE,C,12000,,1,0.08,18147
18148,DEBTCONSOLIDATION,D,10200,15.99,1,0.06,18148
18149,EDUCATION,A,6500,7.49,0,0.04,18149
18150,VENTURE,D,7500,15.99,0,0.04,18150
18151,PERSONAL,C,35000,12.99,0,0.21,18151
18152,PERSONAL,C,10000,13.49,0,0.06,18152
18153,VENTURE,A,3800,7.49,1,0.24,18153
18154,DEBTCONSOLIDATION,E,25000,16.63,1,0.24,18154
18155,VENTURE,A,5900,,1,0.38,18155
18156,DEBTCONSOLIDATION,B,25000,11.36,0,0.21,18156
18157,EDUCATION,D,25000,14.61,1,0.23,18157
18158,DEBTCONSOLIDATION,B,25000,11.36,0,0.2,18158
18159,DEBTCONSOLIDATION,A,6250,5.79,1,0.4,18159
18160,EDUCATION,D,25000,15.31,1,0.22,18160
18161,PERSONAL,B,10000,11.14,0,0.06,18161
18162,EDUCATION,C,25000,15.27,0,0.15,18162
18163,MEDICAL,D,25000,15.7,1,0.21,18163
18164,EDUCATION,A,6400,7.74,1,0.41,18164
18165,PERSONAL,D,25000,15.21,0,0.19,18165
18166,PERSONAL,E,25000,17.19,1,0.2,18166
18167,HOMEIMPROVEMENT,C,25000,13.11,0,0.18,18167
18168,EDUCATION,D,25000,15.58,0,0.18,18168
18169,VENTURE,D,25000,16.07,0,0.17,18169
18170,DEBTCONSOLIDATION,A,25000,8.49,0,0.17,18170
18171,PERSONAL,E,25000,17.56,0,0.17,18171
